Gene stable ID	Transcript stable ID	HGNC ID	HGNC symbol
ENSG00000106344	ENST00000481788	HGNC:21863	RBM28
ENSG00000106344	ENST00000223073	HGNC:21863	RBM28
ENSG00000262327	ENST00000573803	HGNC:21869	AGK
ENSG00000262327	ENST00000573706	HGNC:21869	AGK
ENSG00000262327	ENST00000575872	HGNC:21869	AGK
ENSG00000262327	ENST00000575540	HGNC:21869	AGK
ENSG00000006530	ENST00000473247	HGNC:21869	AGK
ENSG00000006530	ENST00000649365	HGNC:21869	AGK
ENSG00000006530	ENST00000649014	HGNC:21869	AGK
ENSG00000006530	ENST00000648489	HGNC:21869	AGK
ENSG00000006530	ENST00000650365	HGNC:21869	AGK
ENSG00000006530	ENST00000495028	HGNC:21869	AGK
ENSG00000006530	ENST00000648690	HGNC:21869	AGK
ENSG00000006530	ENST00000649286	HGNC:21869	AGK
ENSG00000006530	ENST00000649790	HGNC:21869	AGK
ENSG00000006530	ENST00000473884	HGNC:21869	AGK
ENSG00000006530	ENST00000647568	HGNC:21869	AGK
ENSG00000006530	ENST00000649914	HGNC:21869	AGK
ENSG00000006530	ENST00000648395	HGNC:21869	AGK
ENSG00000006530	ENST00000648068	HGNC:21869	AGK
ENSG00000006530	ENST00000650547	HGNC:21869	AGK
ENSG00000006530	ENST00000649538	HGNC:21869	AGK
ENSG00000006530	ENST00000650006	HGNC:21869	AGK
ENSG00000006530	ENST00000492693	HGNC:21869	AGK
ENSG00000006530	ENST00000494688	HGNC:21869	AGK
ENSG00000006530	ENST00000465241	HGNC:21869	AGK
ENSG00000006530	ENST00000496784	HGNC:21869	AGK
ENSG00000006530	ENST00000647898	HGNC:21869	AGK
ENSG00000006530	ENST00000496273	HGNC:21869	AGK
ENSG00000006530	ENST00000494053	HGNC:21869	AGK
ENSG00000006530	ENST00000629555	HGNC:21869	AGK
ENSG00000227801	ENST00000383087	HGNC:2187	COL11A2
ENSG00000227801	ENST00000443125	HGNC:2187	COL11A2
ENSG00000227801	ENST00000451040	HGNC:2187	COL11A2
ENSG00000227801	ENST00000439039	HGNC:2187	COL11A2
ENSG00000227801	ENST00000549811	HGNC:2187	COL11A2
ENSG00000227801	ENST00000551542	HGNC:2187	COL11A2
ENSG00000204248	ENST00000374708	HGNC:2187	COL11A2
ENSG00000204248	ENST00000341947	HGNC:2187	COL11A2
ENSG00000204248	ENST00000477772	HGNC:2187	COL11A2
ENSG00000204248	ENST00000395194	HGNC:2187	COL11A2
ENSG00000204248	ENST00000361917	HGNC:2187	COL11A2
ENSG00000232541	ENST00000443138	HGNC:2187	COL11A2
ENSG00000232541	ENST00000447855	HGNC:2187	COL11A2
ENSG00000232541	ENST00000434780	HGNC:2187	COL11A2
ENSG00000232541	ENST00000486982	HGNC:2187	COL11A2
ENSG00000235708	ENST00000447349	HGNC:2187	COL11A2
ENSG00000235708	ENST00000496392	HGNC:2187	COL11A2
ENSG00000235708	ENST00000452730	HGNC:2187	COL11A2
ENSG00000235708	ENST00000447741	HGNC:2187	COL11A2
ENSG00000235708	ENST00000552473	HGNC:2187	COL11A2
ENSG00000235708	ENST00000549885	HGNC:2187	COL11A2
ENSG00000230930	ENST00000448717	HGNC:2187	COL11A2
ENSG00000230930	ENST00000494246	HGNC:2187	COL11A2
ENSG00000230930	ENST00000438711	HGNC:2187	COL11A2
ENSG00000230930	ENST00000452937	HGNC:2187	COL11A2
ENSG00000230930	ENST00000551758	HGNC:2187	COL11A2
ENSG00000230930	ENST00000550998	HGNC:2187	COL11A2
ENSG00000223699	ENST00000425729	HGNC:2187	COL11A2
ENSG00000223699	ENST00000496849	HGNC:2187	COL11A2
ENSG00000223699	ENST00000452044	HGNC:2187	COL11A2
ENSG00000223699	ENST00000435763	HGNC:2187	COL11A2
ENSG00000223699	ENST00000552134	HGNC:2187	COL11A2
ENSG00000223699	ENST00000551413	HGNC:2187	COL11A2
ENSG00000206290	ENST00000383219	HGNC:2187	COL11A2
ENSG00000206290	ENST00000420405	HGNC:2187	COL11A2
ENSG00000206290	ENST00000383088	HGNC:2187	COL11A2
ENSG00000206290	ENST00000433947	HGNC:2187	COL11A2
ENSG00000206290	ENST00000549836	HGNC:2187	COL11A2
ENSG00000206290	ENST00000549491	HGNC:2187	COL11A2
ENSG00000197467	ENST00000645393	HGNC:2190	COL13A1
ENSG00000197467	ENST00000357811	HGNC:2190	COL13A1
ENSG00000197467	ENST00000398978	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673830	HGNC:2190	COL13A1
ENSG00000197467	ENST00000479733	HGNC:2190	COL13A1
ENSG00000197467	ENST00000354547	HGNC:2190	COL13A1
ENSG00000197467	ENST00000674121	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673842	HGNC:2190	COL13A1
ENSG00000197467	ENST00000520267	HGNC:2190	COL13A1
ENSG00000197467	ENST00000517713	HGNC:2190	COL13A1
ENSG00000197467	ENST00000522165	HGNC:2190	COL13A1
ENSG00000197467	ENST00000520133	HGNC:2190	COL13A1
ENSG00000197467	ENST00000674008	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673914	HGNC:2190	COL13A1
ENSG00000197467	ENST00000674040	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673628	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673802	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673641	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673957	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673927	HGNC:2190	COL13A1
ENSG00000197467	ENST00000484990	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673755	HGNC:2190	COL13A1
ENSG00000197467	ENST00000674124	HGNC:2190	COL13A1
ENSG00000197467	ENST00000674050	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673931	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673850	HGNC:2190	COL13A1
ENSG00000197467	ENST00000398975	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673768	HGNC:2190	COL13A1
ENSG00000197467	ENST00000456019	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673681	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673977	HGNC:2190	COL13A1
ENSG00000197467	ENST00000673736	HGNC:2190	COL13A1
ENSG00000197467	ENST00000518052	HGNC:2190	COL13A1
ENSG00000197467	ENST00000478219	HGNC:2190	COL13A1
ENSG00000197467	ENST00000398969	HGNC:2190	COL13A1
ENSG00000182871	ENST00000651438	HGNC:2195	COL18A1
ENSG00000182871	ENST00000355480	HGNC:2195	COL18A1
ENSG00000182871	ENST00000342220	HGNC:2195	COL18A1
ENSG00000182871	ENST00000459895	HGNC:2195	COL18A1
ENSG00000182871	ENST00000423214	HGNC:2195	COL18A1
ENSG00000182871	ENST00000473212	HGNC:2195	COL18A1
ENSG00000182871	ENST00000359759	HGNC:2195	COL18A1
ENSG00000243335	ENST00000639828	HGNC:21957	KCTD7
ENSG00000243335	ENST00000275532	HGNC:21957	KCTD7
ENSG00000243335	ENST00000640385	HGNC:21957	KCTD7
ENSG00000243335	ENST00000443322	HGNC:21957	KCTD7
ENSG00000243335	ENST00000639879	HGNC:21957	KCTD7
ENSG00000243335	ENST00000640851	HGNC:21957	KCTD7
ENSG00000243335	ENST00000638524	HGNC:21957	KCTD7
ENSG00000243335	ENST00000449064	HGNC:21957	KCTD7
ENSG00000243335	ENST00000638540	HGNC:21957	KCTD7
ENSG00000243335	ENST00000640234	HGNC:21957	KCTD7
ENSG00000243335	ENST00000640601	HGNC:21957	KCTD7
ENSG00000108821	ENST00000225964	HGNC:2197	COL1A1
ENSG00000108821	ENST00000510710	HGNC:2197	COL1A1
ENSG00000108821	ENST00000486572	HGNC:2197	COL1A1
ENSG00000108821	ENST00000511732	HGNC:2197	COL1A1
ENSG00000108821	ENST00000494334	HGNC:2197	COL1A1
ENSG00000108821	ENST00000476387	HGNC:2197	COL1A1
ENSG00000108821	ENST00000504289	HGNC:2197	COL1A1
ENSG00000108821	ENST00000463440	HGNC:2197	COL1A1
ENSG00000108821	ENST00000471344	HGNC:2197	COL1A1
ENSG00000108821	ENST00000485870	HGNC:2197	COL1A1
ENSG00000108821	ENST00000495677	HGNC:2197	COL1A1
ENSG00000108821	ENST00000474644	HGNC:2197	COL1A1
ENSG00000108821	ENST00000507689	HGNC:2197	COL1A1
ENSG00000139219	ENST00000380518	HGNC:2200	COL2A1
ENSG00000139219	ENST00000493991	HGNC:2200	COL2A1
ENSG00000139219	ENST00000337299	HGNC:2200	COL2A1
ENSG00000139219	ENST00000546974	HGNC:2200	COL2A1
ENSG00000139219	ENST00000483376	HGNC:2200	COL2A1
ENSG00000139219	ENST00000474996	HGNC:2200	COL2A1
ENSG00000139219	ENST00000466884	HGNC:2200	COL2A1
ENSG00000139219	ENST00000490609	HGNC:2200	COL2A1
ENSG00000139219	ENST00000465743	HGNC:2200	COL2A1
ENSG00000187498	ENST00000375820	HGNC:2202	COL4A1
ENSG00000187498	ENST00000649720	HGNC:2202	COL4A1
ENSG00000187498	ENST00000650424	HGNC:2202	COL4A1
ENSG00000187498	ENST00000467182	HGNC:2202	COL4A1
ENSG00000187498	ENST00000474391	HGNC:2202	COL4A1
ENSG00000187498	ENST00000649738	HGNC:2202	COL4A1
ENSG00000187498	ENST00000543140	HGNC:2202	COL4A1
ENSG00000187498	ENST00000647797	HGNC:2202	COL4A1
ENSG00000187498	ENST00000647632	HGNC:2202	COL4A1
ENSG00000187498	ENST00000615732	HGNC:2202	COL4A1
ENSG00000187498	ENST00000648170	HGNC:2202	COL4A1
ENSG00000187498	ENST00000648966	HGNC:2202	COL4A1
ENSG00000187498	ENST00000649484	HGNC:2202	COL4A1
ENSG00000187498	ENST00000650138	HGNC:2202	COL4A1
ENSG00000187498	ENST00000650115	HGNC:2202	COL4A1
ENSG00000187498	ENST00000650566	HGNC:2202	COL4A1
ENSG00000187498	ENST00000648989	HGNC:2202	COL4A1
ENSG00000187498	ENST00000648695	HGNC:2202	COL4A1
ENSG00000134871	ENST00000400163	HGNC:2203	COL4A2
ENSG00000134871	ENST00000649101	HGNC:2203	COL4A2
ENSG00000134871	ENST00000480771	HGNC:2203	COL4A2
ENSG00000134871	ENST00000360467	HGNC:2203	COL4A2
ENSG00000134871	ENST00000650540	HGNC:2203	COL4A2
ENSG00000134871	ENST00000619688	HGNC:2203	COL4A2
ENSG00000134871	ENST00000462309	HGNC:2203	COL4A2
ENSG00000134871	ENST00000617564	HGNC:2203	COL4A2
ENSG00000134871	ENST00000478681	HGNC:2203	COL4A2
ENSG00000134871	ENST00000494852	HGNC:2203	COL4A2
ENSG00000134871	ENST00000650225	HGNC:2203	COL4A2
ENSG00000134871	ENST00000483683	HGNC:2203	COL4A2
ENSG00000134871	ENST00000650322	HGNC:2203	COL4A2
ENSG00000134871	ENST00000649396	HGNC:2203	COL4A2
ENSG00000134871	ENST00000649951	HGNC:2203	COL4A2
ENSG00000134871	ENST00000480609	HGNC:2203	COL4A2
ENSG00000134871	ENST00000463084	HGNC:2203	COL4A2
ENSG00000134871	ENST00000648222	HGNC:2203	COL4A2
ENSG00000169031	ENST00000396578	HGNC:2204	COL4A3
ENSG00000169031	ENST00000487633	HGNC:2204	COL4A3
ENSG00000169031	ENST00000304990	HGNC:2204	COL4A3
ENSG00000169031	ENST00000468753	HGNC:2204	COL4A3
ENSG00000169031	ENST00000471862	HGNC:2204	COL4A3
ENSG00000169031	ENST00000469504	HGNC:2204	COL4A3
ENSG00000169031	ENST00000643388	HGNC:2204	COL4A3
ENSG00000178665	ENST00000429591	HGNC:22043	ZNF713
ENSG00000178665	ENST00000466630	HGNC:22043	ZNF713
ENSG00000178665	ENST00000411863	HGNC:22043	ZNF713
ENSG00000178665	ENST00000484120	HGNC:22043	ZNF713
ENSG00000178665	ENST00000482436	HGNC:22043	ZNF713
ENSG00000178665	ENST00000633730	HGNC:22043	ZNF713
ENSG00000113163	ENST00000646172	HGNC:2205	CERT1
ENSG00000113163	ENST00000644912	HGNC:2205	CERT1
ENSG00000113163	ENST00000604926	HGNC:2205	CERT1
ENSG00000113163	ENST00000644445	HGNC:2205	CERT1
ENSG00000113163	ENST00000644072	HGNC:2205	CERT1
ENSG00000113163	ENST00000357457	HGNC:2205	CERT1
ENSG00000113163	ENST00000261415	HGNC:2205	CERT1
ENSG00000113163	ENST00000642809	HGNC:2205	CERT1
ENSG00000113163	ENST00000380494	HGNC:2205	CERT1
ENSG00000113163	ENST00000642556	HGNC:2205	CERT1
ENSG00000113163	ENST00000646713	HGNC:2205	CERT1
ENSG00000113163	ENST00000644516	HGNC:2205	CERT1
ENSG00000113163	ENST00000645866	HGNC:2205	CERT1
ENSG00000113163	ENST00000645483	HGNC:2205	CERT1
ENSG00000113163	ENST00000642225	HGNC:2205	CERT1
ENSG00000113163	ENST00000508692	HGNC:2205	CERT1
ENSG00000113163	ENST00000643780	HGNC:2205	CERT1
ENSG00000113163	ENST00000405807	HGNC:2205	CERT1
ENSG00000113163	ENST00000642488	HGNC:2205	CERT1
ENSG00000113163	ENST00000643158	HGNC:2205	CERT1
ENSG00000113163	ENST00000646511	HGNC:2205	CERT1
ENSG00000113163	ENST00000644128	HGNC:2205	CERT1
ENSG00000113163	ENST00000644377	HGNC:2205	CERT1
ENSG00000113163	ENST00000647512	HGNC:2205	CERT1
ENSG00000113163	ENST00000508809	HGNC:2205	CERT1
ENSG00000113163	ENST00000646302	HGNC:2205	CERT1
ENSG00000113163	ENST00000643380	HGNC:2205	CERT1
ENSG00000113163	ENST00000643773	HGNC:2205	CERT1
ENSG00000113163	ENST00000647127	HGNC:2205	CERT1
ENSG00000081052	ENST00000396625	HGNC:2206	COL4A4
ENSG00000081052	ENST00000643379	HGNC:2206	COL4A4
ENSG00000142156	ENST00000361866	HGNC:2211	COL6A1
ENSG00000142156	ENST00000492851	HGNC:2211	COL6A1
ENSG00000142156	ENST00000466285	HGNC:2211	COL6A1
ENSG00000142156	ENST00000463060	HGNC:2211	COL6A1
ENSG00000142156	ENST00000498614	HGNC:2211	COL6A1
ENSG00000142156	ENST00000486023	HGNC:2211	COL6A1
ENSG00000142156	ENST00000612273	HGNC:2211	COL6A1
ENSG00000163359	ENST00000473258	HGNC:2213	COL6A3
ENSG00000163359	ENST00000295550	HGNC:2213	COL6A3
ENSG00000163359	ENST00000491769	HGNC:2213	COL6A3
ENSG00000163359	ENST00000472056	HGNC:2213	COL6A3
ENSG00000163359	ENST00000409809	HGNC:2213	COL6A3
ENSG00000163359	ENST00000493608	HGNC:2213	COL6A3
ENSG00000163359	ENST00000468792	HGNC:2213	COL6A3
ENSG00000163359	ENST00000493475	HGNC:2213	COL6A3
ENSG00000163359	ENST00000392004	HGNC:2213	COL6A3
ENSG00000163359	ENST00000392003	HGNC:2213	COL6A3
ENSG00000163359	ENST00000433762	HGNC:2213	COL6A3
ENSG00000163359	ENST00000491233	HGNC:2213	COL6A3
ENSG00000163359	ENST00000353578	HGNC:2213	COL6A3
ENSG00000163359	ENST00000347401	HGNC:2213	COL6A3
ENSG00000177706	ENST00000313766	HGNC:22140	FAM20C
ENSG00000177706	ENST00000477004	HGNC:22140	FAM20C
ENSG00000177706	ENST00000471328	HGNC:22140	FAM20C
ENSG00000177706	ENST00000515795	HGNC:22140	FAM20C
ENSG00000177706	ENST00000512382	HGNC:22140	FAM20C
ENSG00000281429	ENST00000630666	HGNC:22140	FAM20C
ENSG00000282147	ENST00000633408	HGNC:22140	FAM20C
ENSG00000282147	ENST00000632495	HGNC:22140	FAM20C
ENSG00000282147	ENST00000634108	HGNC:22140	FAM20C
ENSG00000288499	ENST00000672066	HGNC:22140	FAM20C
ENSG00000288499	ENST00000673544	HGNC:22140	FAM20C
ENSG00000288499	ENST00000672298	HGNC:22140	FAM20C
ENSG00000288499	ENST00000672379	HGNC:22140	FAM20C
ENSG00000288499	ENST00000673583	HGNC:22140	FAM20C
ENSG00000112280	ENST00000357250	HGNC:2217	COL9A1
ENSG00000112280	ENST00000320755	HGNC:2217	COL9A1
ENSG00000112280	ENST00000360859	HGNC:2217	COL9A1
ENSG00000112280	ENST00000486080	HGNC:2217	COL9A1
ENSG00000112280	ENST00000644493	HGNC:2217	COL9A1
ENSG00000112280	ENST00000489611	HGNC:2217	COL9A1
ENSG00000112280	ENST00000447041	HGNC:2217	COL9A1
ENSG00000112280	ENST00000493682	HGNC:2217	COL9A1
ENSG00000112280	ENST00000489861	HGNC:2217	COL9A1
ENSG00000112280	ENST00000470652	HGNC:2217	COL9A1
ENSG00000112280	ENST00000370496	HGNC:2217	COL9A1
ENSG00000049089	ENST00000372748	HGNC:2218	COL9A2
ENSG00000049089	ENST00000482722	HGNC:2218	COL9A2
ENSG00000049089	ENST00000466267	HGNC:2218	COL9A2
ENSG00000049089	ENST00000427563	HGNC:2218	COL9A2
ENSG00000049089	ENST00000488463	HGNC:2218	COL9A2
ENSG00000049089	ENST00000417105	HGNC:2218	COL9A2
ENSG00000049089	ENST00000496215	HGNC:2218	COL9A2
ENSG00000049089	ENST00000372736	HGNC:2218	COL9A2
ENSG00000049089	ENST00000461118	HGNC:2218	COL9A2
ENSG00000049089	ENST00000642679	HGNC:2218	COL9A2
ENSG00000049089	ENST00000490132	HGNC:2218	COL9A2
ENSG00000049089	ENST00000495948	HGNC:2218	COL9A2
ENSG00000092758	ENST00000477612	HGNC:2219	COL9A3
ENSG00000092758	ENST00000649368	HGNC:2219	COL9A3
ENSG00000092758	ENST00000489045	HGNC:2219	COL9A3
ENSG00000092758	ENST00000452372	HGNC:2219	COL9A3
ENSG00000092758	ENST00000463487	HGNC:2219	COL9A3
ENSG00000092758	ENST00000466192	HGNC:2219	COL9A3
ENSG00000092758	ENST00000469852	HGNC:2219	COL9A3
ENSG00000092758	ENST00000490398	HGNC:2219	COL9A3
ENSG00000092758	ENST00000481800	HGNC:2219	COL9A3
ENSG00000092758	ENST00000472880	HGNC:2219	COL9A3
ENSG00000092758	ENST00000469802	HGNC:2219	COL9A3
ENSG00000092758	ENST00000462700	HGNC:2219	COL9A3
ENSG00000092758	ENST00000467819	HGNC:2219	COL9A3
ENSG00000092758	ENST00000466532	HGNC:2219	COL9A3
ENSG00000184374	ENST00000521788	HGNC:2220	COLEC10
ENSG00000184374	ENST00000332843	HGNC:2220	COLEC10
ENSG00000105664	ENST00000542601	HGNC:2227	COMP
ENSG00000105664	ENST00000222271	HGNC:2227	COMP
ENSG00000105664	ENST00000425807	HGNC:2227	COMP
ENSG00000105664	ENST00000612179	HGNC:2227	COMP
ENSG00000160710	ENST00000368474	HGNC:225	ADAR
ENSG00000160710	ENST00000648231	HGNC:225	ADAR
ENSG00000160710	ENST00000368471	HGNC:225	ADAR
ENSG00000160710	ENST00000648714	HGNC:225	ADAR
ENSG00000160710	ENST00000649042	HGNC:225	ADAR
ENSG00000160710	ENST00000649749	HGNC:225	ADAR
ENSG00000160710	ENST00000648311	HGNC:225	ADAR
ENSG00000160710	ENST00000649724	HGNC:225	ADAR
ENSG00000160710	ENST00000649021	HGNC:225	ADAR
ENSG00000160710	ENST00000529168	HGNC:225	ADAR
ENSG00000160710	ENST00000649022	HGNC:225	ADAR
ENSG00000160710	ENST00000649408	HGNC:225	ADAR
ENSG00000160710	ENST00000492630	HGNC:225	ADAR
ENSG00000160710	ENST00000530954	HGNC:225	ADAR
ENSG00000160710	ENST00000534279	HGNC:225	ADAR
ENSG00000160710	ENST00000647682	HGNC:225	ADAR
ENSG00000160710	ENST00000648871	HGNC:225	ADAR
ENSG00000160710	ENST00000463920	HGNC:225	ADAR
ENSG00000160710	ENST00000471068	HGNC:225	ADAR
ENSG00000160710	ENST00000494866	HGNC:225	ADAR
ENSG00000160710	ENST00000526905	HGNC:225	ADAR
ENSG00000006695	ENST00000670279	HGNC:2260	COX10
ENSG00000006695	ENST00000664217	HGNC:2260	COX10
ENSG00000006695	ENST00000429152	HGNC:2260	COX10
ENSG00000006695	ENST00000261643	HGNC:2260	COX10
ENSG00000006695	ENST00000581931	HGNC:2260	COX10
ENSG00000006695	ENST00000580561	HGNC:2260	COX10
ENSG00000006695	ENST00000458492	HGNC:2260	COX10
ENSG00000014919	ENST00000370483	HGNC:2263	COX15
ENSG00000014919	ENST00000016171	HGNC:2263	COX15
ENSG00000014919	ENST00000497381	HGNC:2263	COX15
ENSG00000128610	ENST00000442488	HGNC:22788	FEZF1
ENSG00000128610	ENST00000427185	HGNC:22788	FEZF1
ENSG00000128610	ENST00000418046	HGNC:22788	FEZF1
ENSG00000126267	ENST00000649813	HGNC:2280	COX6B1
ENSG00000126267	ENST00000592141	HGNC:2280	COX6B1
ENSG00000126267	ENST00000392201	HGNC:2280	COX6B1
ENSG00000126267	ENST00000652250	HGNC:2280	COX6B1
ENSG00000126267	ENST00000590618	HGNC:2280	COX6B1
ENSG00000131174	ENST00000373335	HGNC:2291	COX7B
ENSG00000131174	ENST00000475465	HGNC:2291	COX7B
ENSG00000131174	ENST00000650309	HGNC:2291	COX7B
ENSG00000131174	ENST00000647835	HGNC:2291	COX7B
ENSG00000144591	ENST00000313597	HGNC:22923	GMPPA
ENSG00000144591	ENST00000480506	HGNC:22923	GMPPA
ENSG00000144591	ENST00000373917	HGNC:22923	GMPPA
ENSG00000144591	ENST00000635609	HGNC:22923	GMPPA
ENSG00000144591	ENST00000358215	HGNC:22923	GMPPA
ENSG00000144591	ENST00000443704	HGNC:22923	GMPPA
ENSG00000144591	ENST00000373908	HGNC:22923	GMPPA
ENSG00000144591	ENST00000455657	HGNC:22923	GMPPA
ENSG00000144591	ENST00000435316	HGNC:22923	GMPPA
ENSG00000144591	ENST00000341142	HGNC:22923	GMPPA
ENSG00000144591	ENST00000481170	HGNC:22923	GMPPA
ENSG00000144591	ENST00000480034	HGNC:22923	GMPPA
ENSG00000144591	ENST00000496536	HGNC:22923	GMPPA
ENSG00000144591	ENST00000622191	HGNC:22923	GMPPA
ENSG00000173540	ENST00000480687	HGNC:22932	GMPPB
ENSG00000173540	ENST00000308375	HGNC:22932	GMPPB
ENSG00000173540	ENST00000308388	HGNC:22932	GMPPB
ENSG00000173540	ENST00000481959	HGNC:22932	GMPPB
ENSG00000173540	ENST00000495627	HGNC:22932	GMPPB
ENSG00000123066	ENST00000281928	HGNC:22962	MED13L
ENSG00000123066	ENST00000552023	HGNC:22962	MED13L
ENSG00000123066	ENST00000648762	HGNC:22962	MED13L
ENSG00000123066	ENST00000648379	HGNC:22962	MED13L
ENSG00000123066	ENST00000650226	HGNC:22962	MED13L
ENSG00000123066	ENST00000649607	HGNC:22962	MED13L
ENSG00000123066	ENST00000648737	HGNC:22962	MED13L
ENSG00000123066	ENST00000649775	HGNC:22962	MED13L
ENSG00000123066	ENST00000648825	HGNC:22962	MED13L
ENSG00000123066	ENST00000649937	HGNC:22962	MED13L
ENSG00000123066	ENST00000548784	HGNC:22962	MED13L
ENSG00000123066	ENST00000648916	HGNC:22962	MED13L
ENSG00000123066	ENST00000548694	HGNC:22962	MED13L
ENSG00000123066	ENST00000649378	HGNC:22962	MED13L
ENSG00000123066	ENST00000552340	HGNC:22962	MED13L
ENSG00000123066	ENST00000549786	HGNC:22962	MED13L
ENSG00000123066	ENST00000649146	HGNC:22962	MED13L
ENSG00000123066	ENST00000650091	HGNC:22962	MED13L
ENSG00000123066	ENST00000548743	HGNC:22962	MED13L
ENSG00000123066	ENST00000648173	HGNC:22962	MED13L
ENSG00000123066	ENST00000647927	HGNC:22962	MED13L
ENSG00000123066	ENST00000650443	HGNC:22962	MED13L
ENSG00000123066	ENST00000649655	HGNC:22962	MED13L
ENSG00000123066	ENST00000549755	HGNC:22962	MED13L
ENSG00000123066	ENST00000649762	HGNC:22962	MED13L
ENSG00000123066	ENST00000647567	HGNC:22962	MED13L
ENSG00000123066	ENST00000551197	HGNC:22962	MED13L
ENSG00000123066	ENST00000649627	HGNC:22962	MED13L
ENSG00000123066	ENST00000648067	HGNC:22962	MED13L
ENSG00000123066	ENST00000650496	HGNC:22962	MED13L
ENSG00000123066	ENST00000648593	HGNC:22962	MED13L
ENSG00000123066	ENST00000650375	HGNC:22962	MED13L
ENSG00000215193	ENST00000329627	HGNC:22965	PEX26
ENSG00000215193	ENST00000399744	HGNC:22965	PEX26
ENSG00000215193	ENST00000474897	HGNC:22965	PEX26
ENSG00000215193	ENST00000428061	HGNC:22965	PEX26
ENSG00000215193	ENST00000610387	HGNC:22965	PEX26
ENSG00000108950	ENST00000226094	HGNC:23015	FAM20A
ENSG00000108950	ENST00000592554	HGNC:23015	FAM20A
ENSG00000108950	ENST00000590873	HGNC:23015	FAM20A
ENSG00000108950	ENST00000375556	HGNC:23015	FAM20A
ENSG00000108950	ENST00000590074	HGNC:23015	FAM20A
ENSG00000108950	ENST00000592847	HGNC:23015	FAM20A
ENSG00000108950	ENST00000619787	HGNC:23015	FAM20A
ENSG00000090581	ENST00000527168	HGNC:23026	GNPTG
ENSG00000090581	ENST00000529110	HGNC:23026	GNPTG
ENSG00000090581	ENST00000527076	HGNC:23026	GNPTG
ENSG00000090581	ENST00000204679	HGNC:23026	GNPTG
ENSG00000090581	ENST00000526820	HGNC:23026	GNPTG
ENSG00000090581	ENST00000527876	HGNC:23026	GNPTG
ENSG00000090581	ENST00000529957	HGNC:23026	GNPTG
ENSG00000090581	ENST00000534197	HGNC:23026	GNPTG
ENSG00000090581	ENST00000527137	HGNC:23026	GNPTG
ENSG00000168216	ENST00000651675	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649934	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000647655	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000648265	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649679	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649673	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649057	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000370570	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000648168	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649370	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000647934	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649918	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000650124	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649744	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000648210	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000648635	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000472827	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649011	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000648303	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000647650	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649028	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649166	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649958	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000650107	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000647964	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000648394	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000648743	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000650473	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000650035	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649054	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000650043	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649795	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649970	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000647669	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000648330	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649373	HGNC:23038	LMBRD1
ENSG00000168216	ENST00000649404	HGNC:23038	LMBRD1
